Math Grade,Physics Grade,Biology Grade,Chemistry Grade,English Grade,History Grade,Economy Grade,Geography Grade,is_sucess,Suggestion Based on Top 4 grades,Suggestion Based on Mean
82,81,94,52,54,52,92,63,1,Science Journalism,Transportation and Logistics
56,74,94,71,49,84,59,54,1,Museum Curator,Lab Assistant
69,66,59,99,55,88,73,50,1,Archivist,Biomedical Engineering
67,48,69,86,99,67,75,97,1,Content Creation,Data Reporting
76,54,89,80,44,88,94,54,1,Microbiology,Inorganic Chemistry
58,81,88,73,44,83,62,68,1,Journalism and Media,Bioinformatics
63,87,51,84,93,83,73,87,1,Technical Writing for Chemistry,GeoPhysics
78,92,91,85,66,81,92,51,1,Business and Economic Journalism,BioMechanics
40,92,100,45,83,86,99,92,1,Microbiology,Urban Planing and Regional Development
74,79,88,68,68,51,45,90,1,Anatomy,Landscape Ecology and Biotic Interactions
61,93,81,68,96,54,91,47,1,Economics of Biomedical Research and Development,Pharmacology
54,84,54,95,76,42,44,67,1,Organic Chemistry,Computational Chemistry
54,98,96,49,93,81,87,93,1,Environmental Economics,Science Journalism
60,59,75,100,87,42,99,41,1,Macroeconomics,Epidemiology
87,60,60,65,74,41,47,87,1,Transportation and Logistics,Materials Science
85,98,53,85,50,66,77,44,1,Atmospheric Chemistry,Economic Policy
76,62,90,45,50,92,66,78,1,Biotechnology,Theortical Physics
98,46,47,55,50,80,54,69,1,Computer Science,Science Writing
87,60,54,51,74,46,50,43,0,Fail,Fail
83,63,82,83,75,42,93,41,1,Economics of Biomedical Research and Development,Mathematical Modeling
81,84,65,56,73,60,48,70,1,Operation Resarch,Signal Processing Engineers
53,43,56,72,65,98,70,80,1,Government and Public Services,Biotechnology
86,65,52,40,79,85,93,95,1,Surveying and Geomatics,Data Reporting
44,54,70,54,52,99,91,70,1,Financial Sector Regulatoins,Travel Writing and Guidebook Publishing
79,41,67,64,86,85,46,63,1,Academic Publishing,Government and Public Services
55,81,43,69,99,56,44,67,1,Theortical Physics,Chemistry and Scientific Revolution
92,64,40,75,46,76,91,95,1,Cartography,Cost-benefit Analysis in Chemical Projects
52,50,52,73,71,59,47,55,0,Fail,Fail
100,76,55,51,44,80,40,100,1,Cartography,Environmental Chemistry
58,100,78,80,86,66,87,70,1,Publishing,Historical Geography
55,91,63,65,40,89,70,83,1,Transportation and Logistics,GeoPhysics
88,89,51,44,69,59,81,84,1,Quantitative Analyst,Science Communication
78,44,40,86,66,50,63,68,1,Education,Urban Planing and Regional Development
91,56,70,68,93,76,46,40,1,Publishing,Evolution of Chemical Education
52,88,82,79,93,64,94,46,1,Ecology,Science Communication and Writing
99,48,86,96,70,46,42,63,1,Data Analysis,History of Science
93,98,75,71,87,86,99,56,1,Public Relations,English Language Skills for Economic Forecasting
61,68,56,82,43,75,40,62,1,Organic Chemistry,Conservation of Biodiversity Hotspots
50,95,74,54,71,72,66,55,1,Physics Education,International Development
73,99,41,75,96,57,41,81,1,Translation,Transportation and Logistics
72,57,52,62,82,73,60,63,1,Translation,Econophysics
94,47,89,45,41,88,76,76,1,History of Science,Financial Services
49,67,40,44,44,73,79,89,1,Emergency management and Disaster,Quantum Mechanics
97,46,78,78,82,67,53,95,1,Environmental Jouralism,Conservation of Biodiversity Hotspots
71,94,99,51,71,89,57,97,1,Historical Instrumentation and Experimental Replication,Historical Anthropology
83,72,59,44,63,53,49,51,0,Fail,Fail
44,54,85,65,98,96,85,69,1,Biotechnology,Historical Fiction Writing
59,86,61,59,100,94,70,82,1,Copywriting,Economics of Biomedical Research and Development
55,72,83,49,66,64,71,77,1,Microbiology,Historical Geography
87,90,100,91,65,87,58,44,1,Physical Chemistry,Mathematical Modeling
62,60,82,47,75,52,66,50,1,Ecology,Historical Geography
91,55,40,40,79,93,77,56,1,Archivist,Risk Manager
76,95,55,74,85,84,67,74,1,Historical Instrumentation and Experimental Replication,Education
64,59,54,76,93,73,67,45,1,Technical Writing,History of Chemical Discoveries
85,71,47,57,63,67,51,76,1,Signal Processing Engineers,Astrophysics
87,82,96,45,52,83,59,42,1,Mathematics,Technical Writing
71,50,84,46,43,49,62,64,0,Fail,Fail
59,70,61,86,75,71,82,80,1,Economic Policy,Chemistry and Scientific Revolution
69,86,90,65,58,88,64,71,1,Experimental Physics,Chemistry and Scientific Revolution
77,43,99,97,99,56,43,77,1,Ecology,Medicine
74,43,78,49,67,94,68,80,1,Archivist,Cultural Heritage Preservation
95,94,64,85,70,64,74,61,1,Physics Education,Actuarial Science
71,85,43,52,84,65,78,95,1,Plantery Science,Operation Resarch
78,70,91,40,45,50,86,40,1,Anatomy,Quantitative Analyst
41,89,74,87,46,41,81,47,1,Macroeconomics,Climate Science
76,51,49,75,91,82,53,59,1,Archivist,Journalism and Media
92,87,100,79,89,41,85,47,1,Data Scientist,Writing and Editing
50,40,91,63,43,61,90,56,1,Economics of Biomedical Research and Development,Computational Biology
84,41,60,84,88,40,100,61,1,Publishing,Medicinal Chemistry
98,43,60,50,72,46,54,90,1,Surveying and Geomatics,Computational Biology
49,41,44,69,94,63,60,54,0,Fail,Fail
74,49,69,45,90,98,77,68,1,Historical Preservation and Cultural Heritage,Technical Writing
55,46,67,52,62,91,45,80,1,Journalism and Media,Metorology
74,49,50,82,40,82,95,98,1,Economic Policies in the Chemical Sector,Cartography
56,77,53,89,93,52,69,82,1,Inorganic Chemistry,Emergency management and Disaster
88,55,92,71,78,74,58,68,1,Microbiology,Ecology
72,54,47,55,96,57,43,94,1,Emergency management and Disaster,Translation
91,66,86,67,95,78,100,87,1,Public Finance,Archaeology
70,64,56,67,78,57,44,65,1,Tourism and Hospitality,Chemistry Journalism
48,97,53,89,46,44,63,64,1,Physics Education,Economics
77,83,62,80,42,83,65,73,1,Science Communication and Writing,History of Science
63,52,54,64,89,47,61,95,1,Emergency management and Disaster,Econometrics
51,98,86,54,48,42,71,81,1,Biomedical Engineering,Atmospheric Chemistry
40,49,91,99,41,81,86,90,1,Business and Economic Journalism,Spatial Dynamics of Chemical Reactions
97,99,71,49,41,49,61,58,1,Signal Processing Engineers,Surveying and Geomatics
89,98,52,42,92,75,97,60,1,Copywriting,Emergency management and Disaster
62,67,95,46,98,40,59,61,1,Microbiology,Geographical Perspectives on Ecosystem Services
43,69,51,71,49,96,90,97,1,Environmental Economics,Historical Analysis of Technological Advances
58,83,49,43,78,51,50,73,1,Science Journalism,Quantitative Historical Analysis
89,76,66,78,55,57,56,51,1,Mathematics,Quantum Chemistry
52,75,95,84,46,71,91,73,1,Analytical Chemistry,Geographical Perspectives on Ecosystem Services
48,54,65,51,46,50,92,80,1,Microeconomics,Education
59,43,93,82,82,57,43,99,1,Spatial Dynamics of Chemical Reactions,Museum Curation and Interpretation
46,52,46,67,81,48,50,60,0,Fail,Fail
54,86,52,84,81,41,87,92,1,Cultural Heritage Preservation,Physics Education
82,68,82,68,91,96,44,80,1,Writing and Editing,Medical Physics
43,80,97,55,59,82,69,49,1,Historical Preservation and Cultural Heritage,Historical Analysis of Technological Advances
80,68,94,41,93,98,42,66,1,Public Relations,Science Communication and Writing
69,42,73,77,88,61,84,89,1,Public Finance,Conservation of Biodiversity Hotspots
97,72,95,47,41,97,59,73,1,Biostatistics,Geographic Information Systems
95,88,58,81,73,82,63,74,1,Quantum Mechanics,Quantum Mechanics
78,74,54,77,43,59,95,58,1,Macroeconomics,History of Chemical Discoveries
99,61,66,90,85,86,91,59,1,Chemical Engineering,Scientific Writing in Chemistry
56,78,53,61,92,52,100,81,1,Environmental Economics,Global Financial Markets
55,68,48,54,96,94,57,68,1,Historiography and Criticism,Museum Curator
55,81,41,81,92,58,78,81,1,Technical Writing for Chemistry,Chemistry Education and Curriculum Development
42,79,70,74,48,71,83,97,1,Emergency management and Disaster,Molecular Biology
46,57,50,62,92,59,86,94,1,Macroeconomics,Cost-benefit Analysis in Chemical Projects
70,75,76,43,86,84,47,95,1,Academic Research and Teaching,Content Management
63,58,98,43,67,84,71,73,1,Biotechnology,Economic Policy
46,72,76,58,47,61,74,42,0,Fail,Fail
77,67,51,49,58,76,69,50,1,Journalism and Media,Biotechnology and Economic Development
72,77,99,46,94,46,54,86,1,Ecology,Landscape Ecology and Biotic Interactions
76,72,66,86,57,64,77,90,1,Geography of Chemical Waste Management,Mathematical Modeling
75,42,88,68,69,48,100,76,1,Public Finance,Academic Research
45,40,61,81,91,85,92,65,1,Economic Policy Analysis,Chemistry Education and Curriculum Development
74,60,76,58,94,79,81,92,1,Tourism and Hospitality,Cultural Heritage Preservation
92,54,66,92,74,71,92,89,1,Quantitative Analyst,Environmental Economics
59,49,46,48,77,46,45,63,0,Fail,Fail
59,52,87,83,58,89,88,79,1,Government and Public Services,Sustainable Chemistry and Economic Development
73,49,41,46,77,49,73,52,0,Fail,Fail
77,51,97,68,47,91,78,91,1,Ecology,History of Chemical Discoveries
67,59,87,59,66,96,78,75,1,Historical Preservation and Cultural Heritage,Conservation of Biodiversity Hotspots
92,83,84,56,74,72,74,84,1,Mathematical Physics,Computational Biology
76,49,41,94,88,78,40,91,1,Chemistry Education and Curriculum Development,Inorganic Chemistry
96,98,53,64,68,75,67,68,1,Theortical Physics,GeoPhysics
63,67,100,51,63,51,84,93,1,Economic Policy,Science Journalism
87,91,40,77,58,95,71,73,1,Museum Curator,GeoPhysics
49,53,62,90,64,49,75,44,1,Lab Assistant,Ecology
67,48,75,50,74,59,97,42,1,Econometrics,Actuarial Science
71,70,94,89,66,90,92,90,1,Sustainable Economics in Biology Conservation,Archaeology
45,87,71,45,46,61,53,47,0,Fail,Fail
52,87,54,71,52,53,93,89,1,Science Journalism,Quantum Chemistry
44,82,48,51,93,74,55,78,1,Astrophysics,Emergency management and Disaster
48,63,89,49,90,63,99,51,1,Economics of Biomedical Research and Development,Historical Journalism
43,53,77,69,77,60,92,86,1,Environmental Economics,Environmental Jouralism
72,90,50,61,64,52,57,58,1,Physics Education,Materials Science
70,76,60,48,58,66,91,48,1,Macroeconomics,History of Physics
82,63,98,51,56,41,52,53,1,Computational Biology,Financial Services
47,98,86,64,50,48,92,67,1,Econophysics,Travel Writing and Guidebook Publishing
86,98,59,53,65,97,46,72,1,Archivist,Cultural Heritage Preservation
62,52,78,93,81,99,76,46,1,Museum Curator,Public Relations
65,97,50,91,41,91,67,88,1,Journalism and Media,Econophysics
75,70,92,88,72,47,72,46,1,Microbiology,Physics Education
42,46,76,53,91,59,48,83,1,Translation,Economics of Chemical Manufacturing
61,65,100,83,92,94,74,63,1,Microbiology,Geochemistry
97,64,65,75,60,74,75,99,1,Surveying and Geomatics,Public Finance
78,52,54,66,72,93,79,86,1,Transportation and Logistics,Quantitative Historical Analysis
44,72,47,55,44,71,76,58,0,Fail,Fail
53,79,44,79,63,97,97,62,1,Journalism and Media,Chemistry and Scientific Revolution
88,64,83,95,85,89,99,93,1,Journalism,Metorology
45,61,61,56,67,94,92,90,1,Academic Research and Teaching,Conservation of Biodiversity Hotspots
43,86,47,83,95,64,48,74,1,Communications,Chemistry and Resource Economics
98,78,47,98,93,74,95,46,1,Chemical Supply Chain Management,Econometrics
47,48,42,56,87,92,51,42,0,Fail,Fail
47,96,69,70,92,52,48,51,1,Publishing and Editing in Physics,Materials Science
40,49,47,99,54,98,75,60,1,Evolution of Chemical Education,Journalism
66,83,49,87,55,90,96,49,1,Microeconomics,Chemical Engineering
97,94,91,50,68,87,90,99,1,Archaeology,Data Reporting
93,46,52,53,95,46,42,57,1,Math Journalism,Medicinal Chemistry
43,83,96,63,68,91,100,46,1,Macroeconomics,Molecular Biology
50,88,80,70,59,53,67,46,1,Theortical Physics,Science Communication and Writing
66,100,55,93,100,80,69,41,1,Science Editing,Econophysics
49,93,87,47,75,95,71,59,1,Environmental History,Technical Writing
86,88,87,84,53,47,72,45,1,Theortical Physics,Pharmacology
87,48,85,91,49,78,57,69,1,Molecular Biology,Metorology
55,46,56,67,66,56,64,69,0,Fail,Fail
88,62,82,84,83,88,68,97,1,Geographic Information Systems,Spatial Dynamics of Chemical Reactions
51,67,57,79,58,74,82,99,1,Tourism and Hospitality,Geography of Chemical Waste Management
96,43,64,81,58,55,67,82,1,Emergency management and Disaster,Academic Research
58,67,44,98,40,63,42,46,0,Fail,Fail
78,82,53,61,100,84,84,77,1,Academic Publishing,Historical Preservation and Cultural Heritage
71,41,42,74,66,78,64,44,1,Economics of Chemical Manufacturing,Economic Policies in the Chemical Sector
59,60,70,54,91,88,99,48,1,Econometrics,Mathematical Archaeology
45,48,74,87,98,99,55,57,1,Publishing,Geographical Perspectives on Ecosystem Services
90,53,76,98,52,71,81,82,1,Signal Processing Engineers,International Economics
55,64,88,93,58,85,54,60,1,Ecology,Chemistry Education and Curriculum Development
59,59,43,96,96,57,57,40,1,Chemistry Journalism,Business and Economic Journalism
97,91,86,55,43,49,82,45,1,Microeconomics,Environmental History
57,85,73,97,65,47,50,81,1,Lab Assistant,Math Journalism
81,81,66,86,100,55,53,73,1,Science Journalism,Molecular Biology
49,88,80,62,51,66,72,54,1,Physics Education,Chemical Supply Chain Management
60,46,75,96,61,74,45,56,1,Lab Assistant,Creative Writing
82,99,91,76,55,100,74,100,1,Bioinformatics,Environmental Chemistry
72,44,46,50,75,79,66,63,1,Technical Writing,Economic History
94,51,57,89,83,97,91,67,1,Public Relations,Evolution of Chemical Education
88,40,68,71,75,62,97,98,1,Computer Science,Anatomy
86,79,83,96,52,42,94,60,1,Molecular Biology,Spatial Dynamics of Chemical Reactions
81,64,97,58,67,82,73,74,1,Museum Curator,Data Reporting
46,86,96,68,44,66,87,78,1,Medical Physics,Emergency management and Disaster
86,40,81,62,86,55,93,96,1,Mathematics,Public Relations
54,80,84,90,65,63,81,57,1,Sustainable Economics in Biology Conservation,Chemical Market Forecasting and Analysis
81,90,80,76,42,51,90,68,1,Mathematics,Economic Policies in the Chemical Sector
47,41,59,53,65,98,48,61,0,Fail,Fail
68,53,55,92,56,76,88,74,1,Public Finance,Education
57,100,90,40,68,45,62,98,1,Experimental Physics,Conservation of Biodiversity Hotspots
93,73,90,95,75,47,78,65,1,Biochemistry,Signal Processing Engineers
41,80,84,89,48,41,44,62,1,Inorganic Chemistry,Sustainable Economics in Biology Conservation
98,95,56,85,72,42,80,80,1,Experimental Physics,Plantery Science
84,88,77,79,58,89,100,86,1,Museum Curator,Metorology
94,82,80,64,79,71,40,90,1,Transportation and Logistics,Mathematics
77,66,62,93,44,96,54,53,1,Organic Chemistry,Archaeology
71,67,61,53,97,74,52,94,1,Copywriting,Historical Analysis of Technological Advances
90,52,82,72,59,46,66,71,1,Microbiology,International Economics
62,92,42,43,85,60,63,91,1,Travel Writing and Guidebook Publishing,Historical Instrumentation and Experimental Replication
81,85,82,99,60,72,68,80,1,Atmospheric Chemistry,Urban Planing and Regional Development
59,55,42,71,43,83,98,95,1,Financial Sector Regulatoins,Economic History Research
86,71,54,74,97,72,86,87,1,Data Reporting,Mathematical Modeling
64,88,51,76,48,53,81,87,1,Tourism and Hospitality,Chemical Engineering
62,73,58,47,97,61,47,60,1,Writing and Editing,Academic Research and Teaching
54,82,40,70,69,99,56,62,1,Theortical Physics,Quantum Mechanics
86,97,81,55,83,62,71,44,1,Science Communication,Historical Analysis of Technological Advances
84,52,53,66,68,83,80,83,1,Cultural Heritage Management and Preservation,Economic Policies in the Chemical Sector
60,43,49,60,43,71,61,69,0,Fail,Fail
73,77,48,64,70,96,63,96,1,Museum Curator,Inorganic Chemistry
78,49,80,43,62,73,61,84,1,Transportation and Logistics,Environmental Economics
75,66,87,71,42,94,53,59,1,Historical Preservation and Cultural Heritage,Quantitative Analyst
80,88,98,41,89,96,84,76,1,Science Communication and Writing,Economics
54,72,80,99,72,53,95,42,1,Econometrics,Chemical Market Forecasting and Analysis
40,66,83,98,78,46,42,61,1,Pharmacology,Public Relations
40,56,45,86,93,41,81,47,1,Scientific Writing in Chemistry,Sustainable Chemistry and Economic Development
85,71,94,64,58,62,86,75,1,Data Scientist,Quantitative Analyst
81,58,68,90,84,55,41,65,1,Technical Writing,Historical Fiction Writing
82,100,77,65,76,80,69,66,1,Mathematics,Financial Services
82,100,56,66,78,44,80,84,1,Mathematical Physics,Quantum Mechanics
61,84,65,79,41,70,54,75,1,Theortical Physics,History of Chemical Discoveries
81,79,80,83,88,60,98,78,1,Chemical Supply Chain Management,Surveying and Geomatics
83,46,70,95,45,68,62,63,1,Mathematics,Surveying and Geomatics
42,75,45,81,96,64,71,68,1,Scientific Writing in Chemistry,Materials Science
40,73,94,47,70,46,89,51,1,Ecology,BioMechanics
66,74,78,69,70,81,90,79,1,Economic History,Geochemistry
96,64,72,76,42,87,62,79,1,Quantitative Historical Analysis,Business and Economic Journalism
78,75,98,42,95,68,43,89,1,Ecology,Medical Physics
96,90,64,45,58,72,73,71,1,Computer Science,Economic Policy Analysis
65,51,81,48,66,72,98,98,1,Biotechnology and Economic Development,Academic Publishing
84,69,97,57,63,75,75,51,1,Microbiology,Archivist
80,83,56,56,67,56,61,46,1,Science Journalism,Computational Chemistry
60,92,77,62,82,95,81,47,1,Physics Education,BioMechanics
97,65,45,43,91,69,48,71,1,Math Journalism,Mathematics
52,56,73,94,54,94,93,69,1,Economics of Chemical Manufacturing,Emergency management and Disaster
63,66,100,80,71,58,87,77,1,Microbiology,Biotechnology
56,87,45,86,87,57,84,69,1,Econophysics,Operation Resarch
95,69,94,64,79,91,68,95,1,Biostatistics,Cultural Heritage Preservation
69,96,66,70,56,79,73,73,1,Astrophysics,Chemical Education
61,54,77,82,51,64,73,68,1,Organic Chemistry,Conservation of Biodiversity Hotspots
81,84,63,48,63,59,79,96,1,Geographic Information Systems,Biomedical Engineering
60,43,43,90,83,64,44,77,1,Copywriting,Statistical Demography
88,93,43,52,48,63,63,91,1,Surveying and Geomatics,Academic Research and Teaching
81,91,67,65,52,59,71,70,1,Data Scientist,Academic Research and Teaching
42,91,84,96,57,84,62,63,1,Chemical Engineering,Historical Preservation and Cultural Heritage
